Record_MonthName,Fault_Group,Fleet,Record_Number
1/2/2017,Aircon System,XYZ,21242
1/2/2017,Aircon System,ABC,21247
1/2/2017,Aircon System,XYZ,21253
1/2/2017,Aircon System,XYZ,21256
1/2/2017,Aircon System,ABC,21261
1/2/2017,Aircon System,ABC,21266
1/2/2017,Aircon System,XYZ,21272
1/3/2017,Control System,ABC,21273
1/3/2017,Control System,ABC,21276
1/3/2017,Control System,ABC,21281
1/3/2017,Control System,ABC,21283
1/3/2017,Control System,XYZ,21287
1/3/2017,Door System,XYZ,21292
1/3/2017,Door System,ABC,21298
1/3/2017,Door System,ABC,21302
1/3/2017,Door System,ABC,21303
1/3/2017,Door System,ABC,21309
1/3/2017,Door System,ABC,21312
1/3/2017,Door System,ABC,21315
1/3/2017,Door System,XYZ,21317
1/3/2017,Door System,ABC,21320
1/3/2017,Door System,ABC,21324
1/3/2017,Door System,XYZ,21328
1/3/2017,Door System,ABC,21329
1/3/2017,Propulsion System,ABC,21332
1/3/2017,Propulsion System,ABC,21338
1/3/2017,Propulsion System,ABC,21344
1/3/2017,Propulsion System,ABC,21350
1/3/2017,Propulsion System,XYZ,21353
1/3/2017,Propulsion System,ABC,21359
1/3/2017,Propulsion System,ABC,21362
1/3/2017,Propulsion System,XYZ,21365
1/3/2017,Propulsion System,ABC,21367
1/3/2017,Propulsion System,ABC,21373
1/3/2017,Propulsion System,ABC,21379
1/3/2017,Propulsion System,ABC,21381
1/3/2017,Propulsion System,ABC,21385
1/3/2017,Propulsion System,ABC,21389
1/3/2017,Propulsion System,ABC,21390
1/3/2017,Propulsion System,ABC,21393
1/3/2017,Propulsion System,ABC,21399
1/3/2017,Propulsion System,ABC,21403
1/3/2017,Propulsion System,ABC,21406
1/3/2017,Propulsion System,ABC,21409
1/3/2017,Propulsion System,ABC,21410
1/3/2017,Propulsion System,ABC,21415
1/3/2017,Propulsion System,ABC,21418
1/3/2017,Pneumatic System,XYZ,21422
1/3/2017,Pneumatic System,XYZ,21428
1/3/2017,Pneumatic System,ABC,21429
1/3/2017,Pneumatic System,ABC,21434
1/3/2017,Pneumatic System,ABC,21438
1/3/2017,Pneumatic System,ABC,21444
1/3/2017,Pneumatic System,ABC,21445
1/3/2017,Pneumatic System,ABC,21446
1/3/2017,Electrical System,ABC,21450
1/3/2017,Electrical System,ABC,21455
1/3/2017,Electrical System,ABC,21458
1/3/2017,Electrical System,ABC,21463
1/3/2017,Electrical System,ABC,21467
1/3/2017,Electrical System,ABC,21472
1/3/2017,Electrical System,ABC,21473
1/3/2017,Brake System,ABC,21474
1/3/2017,Brake System,ABC,21477
1/3/2017,Brake System,ABC,21480
1/3/2017,Brake System,ABC,21484
1/3/2017,Brake System,ABC,21489
1/3/2017,Brake System,ABC,21493
1/3/2017,Auxiliary System,ABC,21498
1/3/2017,Auxiliary System,XYZ,21501
1/3/2017,Auxiliary System,XYZ,21506
1/3/2017,Auxiliary System,ABC,21512
1/3/2017,Auxiliary System,XYZ,21513
1/3/2017,Auxiliary System,XYZ,21518
1/3/2017,Auxiliary System,ABC,21523
1/3/2017,Auxiliary System,XYZ,21529
1/3/2017,Auxiliary System,ABC,21532
1/3/2017,Aircon System,ABC,21537
1/3/2017,Aircon System,ABC,21542
1/3/2017,Aircon System,ABC,21543
1/3/2017,Aircon System,ABC,21549
1/3/2017,Aircon System,ABC,21554
1/3/2017,Aircon System,ABC,21557
1/3/2017,Aircon System,ABC,21563
1/3/2017,Aircon System,ABC,21566
1/3/2017,Aircon System,ABC,21572
1/3/2017,Aircon System,ABC,21573
1/3/2017,Aircon System,ABC,21579
1/3/2017,Aircon System,ABC,21585
1/3/2017,Aircon System,XYZ,21591
1/3/2017,Aircon System,ABC,21594
1/3/2017,Aircon System,XYZ,21596
1/3/2017,Aircon System,ABC,21598
1/3/2017,Aircon System,ABC,21600
1/3/2017,Aircon System,ABC,21603
1/3/2017,Aircon System,XYZ,21605
1/3/2017,Aircon System,ABC,21607
1/3/2017,Aircon System,ABC,21609
1/3/2017,Aircon System,ABC,21610
1/3/2017,Aircon System,XYZ,21615
1/3/2017,Aircon System,ABC,21616
1/3/2017,Aircon System,XYZ,21617
1/3/2017,Aircon System,ABC,21621
1/3/2017,Aircon System,ABC,21627
1/3/2017,Aircon System,XYZ,21629
1/3/2017,Aircon System,XYZ,21634
1/3/2017,Aircon System,XYZ,21638
1/3/2017,Aircon System,ABC,21644
1/3/2017,Aircon System,XYZ,21646
1/3/2017,Aircon System,XYZ,21648
1/3/2017,Aircon System,XYZ,21654
1/3/2017,Aircon System,ABC,21655
1/3/2017,Aircon System,ABC,21659
1/3/2017,Aircon System,XYZ,21660
1/3/2017,Aircon System,ABC,21661
1/3/2017,Aircon System,ABC,21667
1/3/2017,Aircon System,XYZ,21670
1/3/2017,Aircon System,ABC,21676
1/3/2017,Aircon System,XYZ,21682
1/3/2017,Aircon System,XYZ,21684
1/3/2017,Aircon System,XYZ,21687
1/3/2017,Aircon System,XYZ,21688
1/3/2017,Aircon System,XYZ,21694
1/3/2017,Aircon System,XYZ,21700
1/3/2017,Aircon System,XYZ,21702
1/3/2017,Aircon System,XYZ,21705
1/3/2017,Aircon System,XYZ,21709
1/3/2017,Aircon System,ABC,21710
1/3/2017,Aircon System,ABC,21715
1/3/2017,Aircon System,XYZ,21717
1/3/2017,Aircon System,ABC,21723
1/3/2017,Aircon System,XYZ,21724
1/3/2017,Aircon System,XYZ,21727
1/3/2017,Aircon System,ABC,21732
1/3/2017,Aircon System,XYZ,21737
1/3/2017,Aircon System,XYZ,21741
1/3/2017,Aircon System,ABC,21742
1/3/2017,Aircon System,ABC,21746
1/3/2017,Aircon System,ABC,21752
1/3/2017,Aircon System,ABC,21756
1/3/2017,Aircon System,ABC,21759
1/3/2017,Aircon System,ABC,21762
1/3/2017,Aircon System,ABC,21767
1/3/2017,Aircon System,XYZ,21768
1/3/2017,Aircon System,ABC,21772
1/3/2017,Aircon System,XYZ,21778
1/3/2017,Aircon System,ABC,21780
1/3/2017,Aircon System,ABC,21786
1/3/2017,Aircon System,ABC,21792
1/4/2017,Control System,ABC,21798
1/4/2017,Control System,ABC,21804
1/4/2017,Door System,ABC,21807
1/4/2017,Door System,ABC,21810
1/4/2017,Door System,ABC,21815
1/4/2017,Door System,ABC,21816
1/4/2017,Propulsion System,XYZ,21820
1/4/2017,Propulsion System,ABC,21825
1/4/2017,Propulsion System,ABC,21828
1/4/2017,Propulsion System,ABC,21832
1/4/2017,Propulsion System,ABC,21837
1/4/2017,Propulsion System,XYZ,21841
1/4/2017,Propulsion System,ABC,21843
1/4/2017,Propulsion System,ABC,21846
1/4/2017,Propulsion System,XYZ,21851
1/4/2017,Propulsion System,ABC,21854
1/4/2017,Propulsion System,ABC,21860
1/4/2017,Propulsion System,ABC,21861
1/4/2017,Propulsion System,ABC,21866
1/4/2017,Propulsion System,ABC,21870
1/4/2017,Propulsion System,ABC,21875
1/4/2017,Propulsion System,ABC,21880
1/4/2017,Propulsion System,ABC,21885
1/4/2017,Propulsion System,ABC,21886
1/4/2017,Propulsion System,XYZ,21888
1/4/2017,Propulsion System,ABC,21889
1/4/2017,Propulsion System,ABC,21892
1/4/2017,Propulsion System,ABC,21897
1/4/2017,Pneumatic System,ABC,21899
1/4/2017,Pneumatic System,XYZ,21903
1/4/2017,Pneumatic System,ABC,21904
1/4/2017,Pneumatic System,ABC,21906
1/4/2017,Pneumatic System,ABC,21912
1/4/2017,Electrical System,XYZ,21914
1/4/2017,Electrical System,ABC,21917
1/4/2017,Electrical System,ABC,21918
1/4/2017,Electrical System,ABC,21922
1/4/2017,Electrical System,XYZ,21928
1/4/2017,Electrical System,ABC,21932
1/4/2017,Electrical System,ABC,21938
1/4/2017,Electrical System,ABC,21944
1/4/2017,Electrical System,ABC,21947
1/4/2017,Brake System,ABC,21952
1/4/2017,Brake System,ABC,21953
1/4/2017,Brake System,XYZ,21955
1/4/2017,Brake System,ABC,21960
1/4/2017,Brake System,ABC,21964
1/4/2017,Brake System,ABC,21968
1/4/2017,Brake System,XYZ,21973
1/4/2017,Brake System,ABC,21976
1/4/2017,Brake System,ABC,21980
1/4/2017,Brake System,ABC,21985
1/4/2017,Auxiliary System,XYZ,21988
1/4/2017,Auxiliary System,ABC,21989
1/4/2017,Auxiliary System,ABC,21994
1/4/2017,Auxiliary System,XYZ,21999
1/4/2017,Auxiliary System,XYZ,22000
1/4/2017,Auxiliary System,XYZ,22004
1/4/2017,Aircon System,XYZ,22010
1/4/2017,Aircon System,ABC,22015
1/4/2017,Aircon System,ABC,22018
1/4/2017,Aircon System,ABC,22021
1/4/2017,Aircon System,ABC,22027
1/4/2017,Aircon System,ABC,22030
1/4/2017,Aircon System,ABC,22033
1/4/2017,Aircon System,ABC,22037
1/4/2017,Aircon System,ABC,22039
1/4/2017,Aircon System,ABC,22041
1/4/2017,Aircon System,XYZ,22045
1/4/2017,Aircon System,ABC,22051
1/4/2017,Aircon System,ABC,22055
1/4/2017,Aircon System,XYZ,22056
1/4/2017,Aircon System,XYZ,22060
1/4/2017,Aircon System,XYZ,22061
1/4/2017,Aircon System,ABC,22067
1/4/2017,Aircon System,ABC,22072
1/4/2017,Aircon System,ABC,22075
1/4/2017,Aircon System,ABC,22080
1/4/2017,Aircon System,ABC,22084
1/4/2017,Aircon System,XYZ,22090
1/4/2017,Aircon System,XYZ,22096
1/4/2017,Aircon System,XYZ,22100
1/4/2017,Aircon System,XYZ,22103
1/4/2017,Aircon System,ABC,22107
1/4/2017,Aircon System,XYZ,22111
1/4/2017,Aircon System,XYZ,22116
1/4/2017,Aircon System,ABC,22117
1/4/2017,Aircon System,XYZ,22118
1/4/2017,Aircon System,XYZ,22124
1/4/2017,Aircon System,ABC,22128
1/4/2017,Aircon System,XYZ,22130
1/4/2017,Aircon System,ABC,22133
1/4/2017,Aircon System,XYZ,22137
1/4/2017,Aircon System,ABC,22141
1/4/2017,Aircon System,ABC,22143
1/4/2017,Aircon System,XYZ,22147
1/4/2017,Aircon System,ABC,22148
1/4/2017,Aircon System,XYZ,22151
1/4/2017,Aircon System,ABC,22154
1/4/2017,Aircon System,XYZ,22155
1/4/2017,Aircon System,ABC,22159
1/4/2017,Aircon System,ABC,22160
1/4/2017,Aircon System,ABC,22165
1/4/2017,Aircon System,XYZ,22171
1/4/2017,Aircon System,ABC,22173
1/4/2017,Aircon System,ABC,22174
1/5/2017,Control System,ABC,22179
1/5/2017,Control System,ABC,22180
1/5/2017,Control System,ABC,22186
1/5/2017,Control System,ABC,22191
1/5/2017,Control System,ABC,22194
1/5/2017,Control System,ABC,22199
1/5/2017,Control System,ABC,22203
1/5/2017,Control System,ABC,22205
1/5/2017,Control System,ABC,22211
1/5/2017,Control System,ABC,22215
1/5/2017,Door System,ABC,22216
1/5/2017,Door System,XYZ,22222
1/5/2017,Door System,XYZ,22225
1/5/2017,Door System,XYZ,22229
1/5/2017,Door System,ABC,22231
1/5/2017,Door System,XYZ,22234
1/5/2017,Propulsion System,ABC,22238
1/5/2017,Propulsion System,XYZ,22244
1/5/2017,Propulsion System,ABC,22246
1/5/2017,Propulsion System,ABC,22251
1/5/2017,Propulsion System,ABC,22257
1/5/2017,Propulsion System,ABC,22263
1/5/2017,Electrical System,ABC,22269
1/5/2017,Electrical System,XYZ,22270
1/5/2017,Electrical System,ABC,22272
1/5/2017,Electrical System,ABC,22275
1/5/2017,Electrical System,XYZ,22279
1/5/2017,Electrical System,ABC,22281
1/5/2017,Brake System,ABC,22283
1/5/2017,Brake System,ABC,22284
1/5/2017,Brake System,ABC,22286
1/5/2017,Brake System,ABC,22288
1/5/2017,Brake System,ABC,22291
1/5/2017,Brake System,ABC,22297
1/5/2017,Brake System,ABC,22298
1/5/2017,Auxiliary System,ABC,22300
1/5/2017,Auxiliary System,XYZ,22303
1/5/2017,Auxiliary System,XYZ,22308
1/5/2017,Auxiliary System,ABC,22310
1/5/2017,Auxiliary System,ABC,22314
1/5/2017,Auxiliary System,ABC,22320
1/5/2017,Auxiliary System,ABC,22321
1/5/2017,Auxiliary System,ABC,22326
1/5/2017,Auxiliary System,XYZ,22329
1/5/2017,Auxiliary System,ABC,22333
1/5/2017,Auxiliary System,XYZ,22338
1/5/2017,Aircon System,ABC,22341
1/5/2017,Aircon System,XYZ,22344
1/5/2017,Aircon System,ABC,22345
1/5/2017,Aircon System,XYZ,22351
1/5/2017,Aircon System,ABC,22352
1/5/2017,Aircon System,XYZ,22355
1/5/2017,Aircon System,ABC,22360
1/5/2017,Aircon System,ABC,22363
1/5/2017,Aircon System,XYZ,22366
1/5/2017,Aircon System,ABC,22370
1/5/2017,Aircon System,XYZ,22374
1/5/2017,Aircon System,ABC,22375
1/5/2017,Aircon System,ABC,22381
1/5/2017,Aircon System,XYZ,22386
1/5/2017,Aircon System,ABC,22390
1/5/2017,Aircon System,ABC,22395
1/5/2017,Aircon System,XYZ,22400
1/5/2017,Aircon System,XYZ,22401
1/5/2017,Aircon System,ABC,22405
1/5/2017,Aircon System,ABC,22406
1/5/2017,Aircon System,ABC,22407
1/5/2017,Aircon System,ABC,22412
1/5/2017,Aircon System,XYZ,22417
1/5/2017,Aircon System,ABC,22423
1/5/2017,Aircon System,ABC,22429
1/5/2017,Aircon System,ABC,22431
1/5/2017,Aircon System,ABC,22432
1/5/2017,Aircon System,ABC,22433
1/5/2017,Aircon System,ABC,22438
1/5/2017,Aircon System,ABC,22444
1/5/2017,Aircon System,ABC,22446
1/5/2017,Aircon System,ABC,22452
1/5/2017,Aircon System,XYZ,22453
1/5/2017,Aircon System,ABC,22459
1/5/2017,Aircon System,ABC,22464
1/5/2017,Aircon System,ABC,22466
1/5/2017,Aircon System,ABC,22472
1/5/2017,Aircon System,ABC,22475
1/5/2017,Aircon System,XYZ,22481
1/5/2017,Aircon System,XYZ,22483
1/5/2017,Aircon System,XYZ,22486
1/5/2017,Aircon System,XYZ,22490
1/5/2017,Aircon System,XYZ,22491
1/5/2017,Aircon System,XYZ,22495
1/5/2017,Aircon System,XYZ,22499
1/5/2017,Aircon System,XYZ,22501
1/5/2017,Aircon System,ABC,22506
1/5/2017,Aircon System,ABC,22508
1/5/2017,Aircon System,ABC,22509
1/5/2017,Aircon System,XYZ,22514
1/5/2017,Aircon System,XYZ,22520
1/5/2017,Aircon System,ABC,22524
1/5/2017,Aircon System,XYZ,22529
1/5/2017,Aircon System,XYZ,22532
1/5/2017,Aircon System,XYZ,22536
1/5/2017,Aircon System,XYZ,22539
1/5/2017,Aircon System,XYZ,22542
1/5/2017,Aircon System,XYZ,22544
1/5/2017,Aircon System,ABC,22546
1/5/2017,Aircon System,ABC,22548
1/5/2017,Aircon System,ABC,22552
1/5/2017,Aircon System,ABC,22558
1/5/2017,Aircon System,XYZ,22560
1/5/2017,Aircon System,ABC,22565
1/5/2017,Aircon System,XYZ,22567
1/5/2017,Aircon System,ABC,22572
1/5/2017,Aircon System,ABC,22578
1/5/2017,Aircon System,ABC,22583
1/5/2017,Aircon System,XYZ,22585
1/5/2017,Aircon System,ABC,22590
1/5/2017,Aircon System,ABC,22594
1/5/2017,Aircon System,XYZ,22598
1/5/2017,Aircon System,XYZ,22599
1/5/2017,Aircon System,ABC,22600
1/5/2017,Aircon System,XYZ,22605
1/5/2017,Aircon System,ABC,22608
1/6/2017,Control System,ABC,22612
1/6/2017,Control System,ABC,22614
1/6/2017,Control System,ABC,22615
1/6/2017,Control System,ABC,22616
1/6/2017,Control System,ABC,22619
1/6/2017,Control System,ABC,22623
1/6/2017,Control System,ABC,22628
1/6/2017,Control System,ABC,22630
1/6/2017,Control System,ABC,22636
1/6/2017,Control System,ABC,22638
1/6/2017,Control System,ABC,22641
1/6/2017,Control System,ABC,22644
1/6/2017,Control System,ABC,22646
1/6/2017,Control System,ABC,22649
1/6/2017,Control System,ABC,22651
1/6/2017,Door System,XYZ,22655
1/6/2017,Door System,ABC,22656
1/6/2017,Door System,ABC,22657
1/6/2017,Door System,ABC,22658
1/6/2017,Door System,XYZ,22662
1/6/2017,Door System,XYZ,22666
1/6/2017,Door System,ABC,22669
1/6/2017,Propulsion System,ABC,22673
1/6/2017,Propulsion System,ABC,22679
1/6/2017,Propulsion System,ABC,22681
1/6/2017,Propulsion System,ABC,22684
1/6/2017,Propulsion System,ABC,22690
1/6/2017,Propulsion System,ABC,22695
1/6/2017,Pneumatic System,ABC,22701
1/6/2017,Pneumatic System,XYZ,22703
1/6/2017,Pneumatic System,ABC,22706
1/6/2017,Pneumatic System,ABC,22712
1/6/2017,Pneumatic System,XYZ,22713
1/6/2017,Electrical System,ABC,22719
1/6/2017,Electrical System,XYZ,22723
1/6/2017,Electrical System,ABC,22727
1/6/2017,Electrical System,ABC,22733
1/6/2017,Brake System,ABC,22736
1/6/2017,Brake System,XYZ,22737
1/6/2017,Brake System,ABC,22739
1/6/2017,Brake System,XYZ,22742
1/6/2017,Brake System,XYZ,22748
1/6/2017,Brake System,ABC,22752
1/6/2017,Brake System,ABC,22755
1/6/2017,Brake System,XYZ,22761
1/6/2017,Brake System,ABC,22765
1/6/2017,Auxiliary System,XYZ,22768
1/6/2017,Auxiliary System,XYZ,22769
1/6/2017,Auxiliary System,XYZ,22774
1/6/2017,Auxiliary System,XYZ,22776
1/6/2017,Auxiliary System,XYZ,22782
1/6/2017,Auxiliary System,XYZ,22786
1/6/2017,Auxiliary System,ABC,22791
1/6/2017,Aircon System,ABC,22797
1/6/2017,Aircon System,ABC,22799
1/6/2017,Aircon System,XYZ,22801
1/6/2017,Aircon System,XYZ,22803
1/6/2017,Aircon System,XYZ,22808
1/6/2017,Aircon System,ABC,22811
1/6/2017,Aircon System,ABC,22817
1/6/2017,Aircon System,ABC,22822
1/6/2017,Aircon System,XYZ,22827
1/6/2017,Aircon System,XYZ,22829
1/6/2017,Aircon System,ABC,22834
1/6/2017,Aircon System,ABC,22837
1/6/2017,Aircon System,ABC,22842
1/6/2017,Aircon System,XYZ,22845
1/6/2017,Aircon System,ABC,22847
1/6/2017,Aircon System,ABC,22853
1/6/2017,Aircon System,XYZ,22858
1/6/2017,Aircon System,ABC,22859
1/6/2017,Aircon System,XYZ,22863
1/6/2017,Aircon System,XYZ,22868
1/6/2017,Aircon System,ABC,22871
1/6/2017,Aircon System,ABC,22874
1/6/2017,Aircon System,ABC,22875
1/6/2017,Aircon System,ABC,22879
1/6/2017,Aircon System,ABC,22882
1/6/2017,Aircon System,ABC,22888
1/6/2017,Aircon System,XYZ,22894
1/6/2017,Aircon System,XYZ,22897
1/6/2017,Aircon System,XYZ,22900
1/6/2017,Aircon System,ABC,22902
1/6/2017,Aircon System,XYZ,22905
1/6/2017,Aircon System,ABC,22908
1/6/2017,Aircon System,ABC,22909
1/6/2017,Aircon System,ABC,22914
1/6/2017,Aircon System,ABC,22915
1/6/2017,Aircon System,XYZ,22916
1/6/2017,Aircon System,ABC,22921
1/6/2017,Aircon System,ABC,22922
1/6/2017,Aircon System,ABC,22926
1/6/2017,Aircon System,XYZ,22932
1/6/2017,Aircon System,ABC,22936
1/6/2017,Aircon System,XYZ,22942
1/6/2017,Aircon System,ABC,22944
1/6/2017,Aircon System,XYZ,22945
1/6/2017,Aircon System,XYZ,22951
1/6/2017,Aircon System,XYZ,22956
1/6/2017,Aircon System,XYZ,22958
1/6/2017,Aircon System,ABC,22961
1/6/2017,Aircon System,ABC,22966
1/6/2017,Aircon System,ABC,22972
1/6/2017,Aircon System,ABC,22975
1/6/2017,Aircon System,XYZ,22980
1/6/2017,Aircon System,XYZ,22985
1/6/2017,Aircon System,XYZ,22989
1/6/2017,Aircon System,ABC,22990
1/6/2017,Aircon System,ABC,22996
1/6/2017,Aircon System,ABC,22999
1/6/2017,Aircon System,ABC,23001
1/6/2017,Aircon System,ABC,23005
1/7/2017,Control System,ABC,23009
1/7/2017,Control System,ABC,23012
1/7/2017,Control System,ABC,23014
1/7/2017,Control System,ABC,23016
1/7/2017,Control System,ABC,23020
1/7/2017,Control System,ABC,23025
1/7/2017,Control System,ABC,23031
1/7/2017,Control System,ABC,23033
1/7/2017,Control System,ABC,23038
1/7/2017,Control System,ABC,23043
1/7/2017,Control System,ABC,23045
1/7/2017,Control System,ABC,23046
1/7/2017,Control System,ABC,23048
1/7/2017,Control System,XYZ,23050
1/7/2017,Control System,ABC,23056
1/7/2017,Control System,ABC,23061
1/7/2017,Control System,ABC,23067
1/7/2017,Control System,ABC,23071
1/7/2017,Control System,ABC,23076
1/7/2017,Door System,XYZ,23081
1/7/2017,Door System,XYZ,23087
1/7/2017,Door System,ABC,23088
1/7/2017,Door System,ABC,23093
1/7/2017,Door System,ABC,23095
1/7/2017,Door System,XYZ,23096
1/7/2017,Door System,ABC,23099
1/7/2017,Door System,ABC,23100
1/7/2017,Door System,ABC,23101
1/7/2017,Propulsion System,ABC,23105
1/7/2017,Propulsion System,ABC,23108
1/7/2017,Propulsion System,ABC,23110
1/7/2017,Propulsion System,ABC,23111
1/7/2017,Propulsion System,ABC,23115
1/7/2017,Propulsion System,ABC,23116
1/7/2017,Propulsion System,ABC,23119
1/7/2017,Propulsion System,XYZ,23125
1/7/2017,Propulsion System,ABC,23131
1/7/2017,Propulsion System,ABC,23134
1/7/2017,Pneumatic System,ABC,23140
1/7/2017,Pneumatic System,XYZ,23143
1/7/2017,Pneumatic System,ABC,23146
1/7/2017,Pneumatic System,ABC,23147
1/7/2017,Electrical System,ABC,23149
1/7/2017,Brake System,ABC,23152
1/7/2017,Brake System,ABC,23158
1/7/2017,Brake System,ABC,23160
1/7/2017,Brake System,ABC,23164
1/7/2017,Brake System,ABC,23169
1/7/2017,Auxiliary System,ABC,23175
1/7/2017,Auxiliary System,ABC,23177
1/7/2017,Auxiliary System,XYZ,23181
1/7/2017,Auxiliary System,XYZ,23184
1/7/2017,Auxiliary System,ABC,23189
1/7/2017,Auxiliary System,ABC,23193
1/7/2017,Auxiliary System,XYZ,23197
1/7/2017,Auxiliary System,ABC,23203
1/7/2017,Auxiliary System,XYZ,23207
1/7/2017,Aircon System,XYZ,23208
1/7/2017,Aircon System,ABC,23213
1/7/2017,Aircon System,XYZ,23216
1/7/2017,Aircon System,ABC,23217
1/7/2017,Aircon System,XYZ,23223
1/7/2017,Aircon System,ABC,23228
1/7/2017,Aircon System,ABC,23230
